,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1964.3729999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.43,19.46,-9.1,132.86,105.72,51.17,21.27,7.53,2.19,1.07,12.46,1.07,-126.64,78.34,5.64
1964.376,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.42,19.6,-9.1,132.94,105.72,51.17,21.27,7.53,2.19,1.07,12.43,1.07,-126.64,78.34,5.64
1964.378,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.33,19.57,-9.04,132.27,105.72,51.17,21.27,7.53,2.19,1.07,12.36,1.07,-126.64,78.34,5.64
1964.381,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.25,19.51,-8.93,131.42,105.72,51.17,21.27,7.53,2.19,1.07,12.27,1.07,-126.64,78.34,5.64
1964.384,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.11,19.43,-8.81,130.55,105.72,51.17,21.27,7.53,2.19,1.07,12.18,1.07,-126.64,78.34,5.64
1964.3870000000002,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.03,19.35,-8.66,129.91,105.72,51.17,21.27,7.53,2.19,1.07,12.11,1.07,-126.64,78.34,5.64
1964.389,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.92,19.41,-8.46,129.22,105.72,51.17,21.27,7.53,2.19,1.07,12.03,1.07,-126.64,78.34,5.64
1964.392,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.84,19.41,-8.22,128.57,105.72,51.17,21.27,7.53,2.19,1.07,11.97,1.07,-126.64,78.34,5.64
1964.395,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.0,19.39,-8.25,130.23,105.72,51.17,21.27,7.53,2.19,1.07,12.06,1.07,-126.64,78.34,5.64
1964.398,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.15,19.36,-8.27,131.42,105.72,51.17,21.27,7.53,2.19,1.07,12.24,1.07,-126.64,78.34,5.64
1964.4,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.11,19.38,-8.27,130.78,105.72,51.17,21.27,7.53,2.19,1.07,12.19,1.07,-126.64,78.34,5.64
1964.4029999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.17,19.31,-8.26,131.56,105.72,51.17,21.27,7.53,2.19,1.07,12.18,1.07,-126.64,78.34,5.64
1964.406,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.16,19.24,-8.2,131.29,105.72,51.17,21.27,7.53,2.19,1.07,12.14,1.07,-126.64,78.34,5.64
1964.408,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.08,19.17,-8.13,130.72,105.72,51.17,21.27,7.53,2.19,1.07,12.07,1.07,-126.64,78.34,5.64
1964.411,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,21.04,19.12,-8.04,130.44,105.72,51.17,21.27,7.53,2.19,1.07,12.02,1.07,-126.64,78.34,5.64
1964.414,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.94,19.07,-7.89,129.6,105.72,51.17,21.27,7.53,2.19,1.07,11.94,1.07,-126.64,78.34,5.64
1964.4170000000001,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.87,19.01,-7.65,128.92,105.72,51.17,21.27,7.53,2.19,1.07,11.88,1.07,-126.64,78.34,5.64
1964.4189999999999,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.77,18.94,-7.45,128.14,105.72,51.17,21.27,7.53,2.19,1.07,11.8,1.07,-126.64,78.34,5.64
1964.422,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.64,18.88,-7.27,127.33,105.72,51.17,21.27,7.53,2.19,1.07,11.73,1.07,-126.64,78.34,5.64
1964.425,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.57,18.82,-7.13,126.67,105.72,51.17,21.27,7.53,2.19,1.07,11.66,1.07,-126.64,78.34,5.64
1964.4279999999999,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.44,18.64,-6.98,125.82,105.72,51.17,21.27,7.53,2.19,1.07,11.58,1.07,-126.64,78.34,5.64
1964.43,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.35,18.47,-6.81,125.25,105.72,51.17,21.27,7.53,2.19,1.07,11.51,1.07,-126.64,78.34,5.64
1964.433,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.26,18.5,-6.62,124.49,105.72,51.17,21.27,7.53,2.19,1.07,11.45,1.07,-126.64,78.34,5.64
1964.4360000000001,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.25,18.33,-6.5,124.34,105.72,51.17,21.27,7.53,2.19,1.07,11.43,1.07,-126.64,78.34,5.64
1964.4389999999999,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.25,18.26,-6.35,124.24,105.72,51.17,21.27,7.53,2.19,1.07,11.4,1.07,-126.64,78.34,5.64
1964.441,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.49,18.2,-6.61,126.43,105.72,51.17,21.27,7.53,2.19,1.07,11.74,1.07,-126.64,78.34,5.64
1964.444,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.64,18.22,-6.79,127.31,105.72,51.17,21.27,7.53,2.19,1.07,11.86,1.07,-126.64,78.34,5.64
1964.4470000000001,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.69,18.34,-6.87,127.44,105.72,51.17,21.27,7.53,2.19,1.07,11.86,1.07,-126.64,78.34,5.64
1964.4489999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.72,18.34,-6.9,127.2,105.72,51.17,21.27,7.53,2.19,1.07,11.83,1.07,-126.64,78.34,5.64
1964.4520000000002,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.68,18.41,-6.88,126.68,105.72,51.17,21.27,7.53,2.19,1.07,11.79,1.07,-126.64,78.34,5.64
1964.455,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.65,18.56,-6.83,126.02,105.72,51.17,21.27,7.53,2.19,1.07,11.74,1.07,-126.64,78.34,5.64
1964.4579999999999,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.56,18.68,-6.8,125.28,105.72,51.17,21.27,7.53,2.19,1.07,11.67,1.07,-126.64,78.34,5.64
1964.46,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.46,18.68,-6.73,124.55,105.72,51.17,21.27,7.53,2.19,1.07,11.6,1.07,-126.64,78.34,5.64
1964.463,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.43,18.8,-6.67,124.33,105.72,51.17,21.27,7.53,2.19,1.07,11.56,1.07,-126.64,78.34,5.64
1964.4660000000001,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.34,18.94,-6.61,123.89,105.72,51.17,21.27,7.53,2.19,1.07,11.51,1.07,-126.64,78.34,5.64
1964.469,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.43,19.02,-6.65,124.44,105.72,51.17,21.27,7.53,2.19,1.07,11.55,1.07,-126.64,78.34,5.64
1964.471,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.45,18.98,-6.64,124.24,105.72,51.17,21.27,7.53,2.19,1.07,11.55,1.07,-126.64,78.34,5.64
1964.474,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.39,18.81,-6.56,123.81,105.72,51.17,21.27,7.53,2.19,1.07,11.49,1.07,-126.64,78.34,5.64
1964.477,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.36,18.65,-6.54,123.48,105.72,51.17,21.27,7.53,2.19,1.07,11.45,1.07,-126.64,78.34,5.64
1964.48,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.29,18.49,-6.45,122.95,105.72,51.17,21.27,7.53,2.19,1.07,11.39,1.07,-126.64,78.34,5.64
1964.4820000000002,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.29,18.34,-6.46,123.13,105.72,51.17,21.27,7.53,2.19,1.07,11.38,1.07,-126.64,78.34,5.64
1964.485,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.23,18.18,-6.44,123.01,105.72,51.17,21.27,7.53,2.19,1.07,11.33,1.07,-126.64,78.34,5.64
1964.4879999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.17,18.03,-6.33,122.45,105.72,51.17,21.27,7.53,2.19,1.07,11.27,1.07,-126.64,78.34,5.64
1964.49,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.17,17.88,-6.24,122.38,105.72,51.17,21.27,7.53,2.19,1.07,11.27,1.07,-126.64,78.34,5.64
1964.493,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.11,17.82,-6.19,122.18,105.72,51.17,21.27,7.53,2.19,1.07,11.23,1.07,-126.64,78.34,5.64
1964.496,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.0,17.76,-6.11,121.47,105.72,51.17,21.27,7.53,2.19,1.07,11.16,1.07,-126.64,78.34,5.64
1964.499,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.92,17.71,-5.96,120.78,105.72,51.17,21.27,7.53,2.19,1.07,11.1,1.07,-126.64,78.34,5.64
1964.501,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.81,17.56,-5.76,120.08,105.72,51.17,21.27,7.53,2.19,1.07,11.03,1.07,-126.64,78.34,5.64
1964.504,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.92,17.42,-5.65,120.63,105.72,51.17,21.27,7.53,2.19,1.07,11.09,1.07,-126.64,78.34,5.64
1964.507,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.92,17.37,-5.68,120.44,105.72,51.17,21.27,7.53,2.19,1.07,11.06,1.07,-126.64,78.34,5.64
1964.51,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.86,17.35,-5.63,119.85,105.72,51.17,21.27,7.53,2.19,1.07,11.01,1.07,-126.64,78.34,5.64
1964.5120000000002,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.8,17.31,-5.55,119.33,105.72,51.17,21.27,7.53,2.19,1.07,10.96,1.07,-126.64,78.34,5.64
1964.515,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.89,17.26,-5.46,120.14,105.72,51.17,21.27,7.53,2.19,1.07,11.02,1.07,-126.64,78.34,5.64
1964.5179999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.99,17.12,-5.45,120.8,105.72,51.17,21.27,7.53,2.19,1.07,11.1,1.07,-126.64,78.34,5.64
1964.52,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.08,16.98,-5.43,120.88,105.72,51.17,21.27,7.53,2.19,1.07,11.14,1.07,-126.64,78.34,5.64
1964.523,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.13,16.84,-5.47,121.43,105.72,51.17,21.27,7.53,2.19,1.07,11.16,1.07,-126.64,78.34,5.64
1964.526,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.11,16.7,-5.45,121.01,105.72,51.17,21.27,7.53,2.19,1.07,11.12,1.07,-126.64,78.34,5.64
1964.529,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.08,16.57,-5.39,120.54,105.72,51.17,21.27,7.53,2.19,1.07,11.07,1.07,-126.64,78.34,5.64
1964.531,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.06,16.44,-5.38,120.28,105.72,51.17,21.27,7.53,2.19,1.07,11.03,1.07,-126.64,78.34,5.64
1964.5339999999999,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.95,16.43,-5.32,119.72,105.72,51.17,21.27,7.53,2.19,1.07,10.97,1.07,-126.64,78.34,5.64
1964.537,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.82,16.44,-5.23,119.04,105.72,51.17,21.27,7.53,2.19,1.07,10.9,1.07,-126.64,78.34,5.64
1964.54,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.8,16.44,-5.08,118.44,105.72,51.17,21.27,7.53,2.19,1.07,10.87,1.07,-126.64,78.34,5.64
1964.5420000000001,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,19.88,16.42,-4.99,118.7,105.72,51.17,21.27,7.53,2.19,1.07,10.96,1.07,-126.64,78.34,5.64
1964.545,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.01,16.39,-5.09,119.61,105.72,51.17,21.27,7.53,2.19,1.07,11.06,1.07,-126.64,78.34,5.64
1964.5479999999998,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.07,16.26,-5.09,119.69,105.72,51.17,21.27,7.53,2.19,1.07,11.08,1.07,-126.64,78.34,5.64
1964.5510000000002,3.43,106557.2,10.96,358.99,0.04,2.62,0.11,11.72,20.07,16.13,-5.14,119.69,105.72,51.17,21.27,7.53,2.19,1.07,11.07,1.07,-126.64,78.34,5.64
1964.5529999999999,3.43,106557.2,10.96,361.99,0.04,2.62,0.11,11.72,20.04,16.01,-5.14,119.31,105.72,51.17,21.27,7.53,2.19,1.07,11.03,1.07,-126.64,78.34,5.64
1964.556,3.43,106557.2,10.96,366.1,0.04,2.62,0.11,11.72,20.06,15.88,-5.12,119.33,105.72,51.17,21.27,7.53,2.19,1.07,11.02,1.07,-126.64,78.34,5.64
1964.559,3.43,106557.2,10.96,368.77,0.04,2.62,0.11,11.72,20.01,15.76,-5.12,118.9,105.72,51.17,21.27,7.53,2.19,1.07,10.97,1.07,-126.64,78.34,5.64
1964.5610000000001,3.43,106557.2,10.96,369.92,0.04,2.62,0.11,11.72,19.91,15.64,-5.06,118.29,105.72,51.17,21.27,7.53,2.19,1.07,10.92,1.07,-126.64,78.34,5.64
1964.5639999999999,3.43,106557.2,10.96,369.92,0.04,2.62,0.11,11.72,19.86,15.52,-4.95,117.89,105.72,51.17,21.27,7.53,2.19,1.07,10.87,1.07,-126.64,78.34,5.64
1964.567,3.43,106557.2,10.96,371.83,0.04,2.62,0.11,11.72,19.78,15.4,-4.85,117.31,105.72,51.17,21.27,7.53,2.19,1.07,10.82,1.07,-126.64,78.34,5.64
1964.57,3.43,106557.2,10.96,371.83,0.04,2.62,0.11,11.72,19.65,15.28,-4.74,116.69,105.72,51.17,21.27,7.53,2.19,1.07,10.75,1.07,-126.64,78.34,5.64
1964.5720000000001,3.43,106557.2,10.96,371.91,0.04,2.62,0.11,11.72,19.55,15.16,-4.59,116.05,105.72,51.17,21.27,7.53,2.19,1.07,10.68,1.07,-126.64,78.34,5.64
1964.575,3.43,106557.2,10.96,374.41,0.04,2.62,0.11,11.72,19.61,15.04,-4.5,116.34,105.72,51.17,21.27,7.53,2.19,1.07,10.72,1.07,-126.64,78.34,5.64
1964.578,3.43,106557.2,10.96,380.74,0.04,2.62,0.11,11.72,19.67,14.93,-4.44,116.6,105.72,51.17,21.27,7.53,2.19,1.07,10.75,1.07,-126.64,78.34,5.64
1964.5810000000001,3.43,106557.2,10.96,380.74,0.04,2.62,0.11,11.72,19.67,14.9,-4.38,116.52,105.72,51.17,21.27,7.53,2.19,1.07,10.72,1.07,-126.64,78.34,5.64
1964.5829999999999,3.43,106557.2,10.96,382.64,0.04,2.62,0.11,11.72,19.62,14.89,-4.31,116.05,105.72,51.17,21.27,7.53,2.19,1.07,10.68,1.07,-126.64,78.34,5.64
1964.586,3.43,106557.2,10.96,382.64,0.04,2.62,0.11,11.72,19.52,15.0,-4.26,115.51,105.72,51.17,21.27,7.53,2.19,1.07,10.63,1.07,-126.64,78.34,5.64
1964.589,3.43,106557.2,10.96,382.64,0.04,2.62,0.11,11.72,19.47,15.08,-4.15,115.01,105.72,51.17,21.27,7.53,2.19,1.07,10.59,1.07,-126.64,78.34,5.64
1964.592,3.43,106557.2,10.96,388.11,0.04,2.62,0.11,11.72,19.63,15.07,-4.22,116.22,105.72,51.17,21.27,7.53,2.19,1.07,10.77,1.07,-126.64,78.34,5.64
1964.594,3.43,106557.2,10.96,394.19,0.04,2.62,0.11,11.72,19.71,15.04,-4.25,116.7,105.72,51.17,21.27,7.53,2.19,1.07,10.81,1.07,-126.64,78.34,5.64
1964.5970000000002,3.43,106557.2,10.96,394.19,0.04,2.62,0.11,11.72,19.66,15.01,-4.31,116.33,105.72,51.17,21.27,7.53,2.19,1.07,10.78,1.07,-126.64,78.34,5.64
1964.6,3.43,106557.2,10.96,396.6,0.04,2.62,0.11,11.72,19.71,14.98,-4.37,116.97,105.72,51.17,21.27,7.53,2.19,1.07,10.8,1.07,-126.64,78.34,5.64
1964.602,3.43,106557.2,10.96,395.95,0.04,2.62,0.11,11.72,19.64,14.87,-4.37,116.44,105.72,51.17,21.27,7.53,2.19,1.07,10.74,1.07,-126.64,78.34,5.64
1964.605,3.43,106557.2,10.96,395.95,0.04,2.62,0.11,11.72,19.64,14.76,-4.36,116.31,105.72,51.17,21.27,7.53,2.19,1.07,10.72,1.07,-126.64,78.34,5.64
1964.608,3.43,106557.2,10.96,395.95,0.04,2.62,0.11,11.72,19.55,14.73,-4.31,115.81,105.72,51.17,21.27,7.53,2.19,1.07,10.67,1.07,-126.64,78.34,5.64
1964.611,3.43,106557.2,10.96,395.95,0.04,2.62,0.11,11.72,19.7,14.71,-4.27,116.62,105.72,51.17,21.27,7.53,2.19,1.07,10.79,1.07,-126.64,78.34,5.64
1964.6129999999998,3.43,106557.2,10.96,401.34,0.04,2.62,0.11,11.72,19.75,14.83,-4.24,116.72,105.72,51.17,21.27,7.53,2.19,1.07,10.81,1.07,-126.64,78.34,5.64
1964.616,3.43,106557.2,10.96,404.76,0.04,2.62,0.11,11.72,19.73,14.97,-4.22,116.5,105.72,51.17,21.27,7.53,2.19,1.07,10.78,1.07,-126.64,78.34,5.64
1964.619,3.43,106557.2,10.96,404.76,0.04,2.62,0.11,11.72,19.66,15.23,-4.2,116.0,105.72,51.17,21.27,7.53,2.19,1.07,10.73,1.07,-126.64,78.34,5.64
1964.622,3.43,106557.2,10.96,404.28,0.04,2.62,0.11,11.72,19.57,15.44,-4.17,115.5,105.72,51.17,21.27,7.53,2.19,1.07,10.68,1.07,-126.64,78.34,5.64
1964.624,3.43,106557.2,10.96,404.87,0.04,2.62,0.11,11.72,19.55,15.64,-4.06,114.98,105.72,51.17,21.27,7.53,2.19,1.07,10.64,1.07,-126.64,78.34,5.64
1964.6270000000002,3.43,106557.2,10.96,404.87,0.04,2.62,0.11,11.72,19.5,15.73,-4.01,114.48,105.72,51.17,21.27,7.53,2.19,1.07,10.6,1.07,-126.64,78.34,5.64
1964.63,3.43,106557.2,10.96,404.87,0.04,2.62,0.11,11.72,19.48,15.71,-3.95,114.23,105.72,51.17,21.27,7.53,2.19,1.07,10.57,1.07,-126.64,78.34,5.64
1964.6329999999998,3.43,106557.2,10.96,404.87,0.04,2.62,0.11,11.72,19.44,15.69,-3.92,114.01,105.72,51.17,21.27,7.53,2.19,1.07,10.53,1.07,-126.64,78.34,5.64
1964.635,3.43,106557.2,10.96,403.83,0.04,2.62,0.11,11.72,19.37,15.65,-3.85,113.48,105.72,51.17,21.27,7.53,2.19,1.07,10.48,1.07,-126.64,78.34,5.64
1964.638,3.43,106557.2,10.96,402.75,0.04,2.62,0.11,11.72,19.3,15.62,-3.75,113.08,105.72,51.17,21.27,7.53,2.19,1.07,10.43,1.07,-126.64,78.34,5.64
1964.641,3.43,106557.2,10.96,401.7,0.04,2.62,0.11,11.72,19.28,15.51,-3.69,113.08,105.72,51.17,21.27,7.53,2.19,1.07,10.41,1.07,-126.64,78.34,5.64
1964.6429999999998,3.43,106557.2,10.96,400.65,0.04,2.62,0.11,11.72,19.22,15.4,-3.63,112.59,105.72,51.17,21.27,7.53,2.19,1.07,10.36,1.07,-126.64,78.34,5.64
1964.646,3.43,106557.2,10.96,399.63,0.04,2.62,0.11,11.72,19.13,15.29,-3.5,112.04,105.72,51.17,21.27,7.53,2.19,1.07,10.31,1.07,-126.64,78.34,5.64
1964.649,3.43,106557.2,10.96,398.66,0.04,2.62,0.11,11.72,19.14,15.18,-3.39,111.78,105.72,51.17,21.27,7.53,2.19,1.07,10.29,1.07,-126.64,78.34,5.64
1964.652,3.43,106557.2,10.96,400.07,0.04,2.62,0.11,11.72,19.16,15.07,-3.34,111.7,105.72,51.17,21.27,7.53,2.19,1.07,10.29,1.07,-126.64,78.34,5.64
1964.654,3.43,106557.2,10.96,400.12,0.04,2.62,0.11,11.72,19.17,14.96,-3.31,111.62,105.72,51.17,21.27,7.53,2.19,1.07,10.27,1.07,-126.64,78.34,5.64
1964.6570000000002,3.43,106557.2,10.96,399.14,0.04,2.62,0.11,11.72,19.08,14.85,-3.25,111.07,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.66,3.43,106557.2,10.96,399.23,0.04,2.62,0.11,11.72,19.04,14.75,-3.17,110.58,105.72,51.17,21.27,7.53,2.19,1.07,10.19,1.07,-126.64,78.34,5.64
1964.6629999999998,3.43,106557.2,10.96,399.22,0.04,2.62,0.11,11.72,18.95,14.64,-3.07,110.07,105.72,51.17,21.27,7.53,2.19,1.07,10.14,1.07,-126.64,78.34,5.64
1964.665,3.43,106557.2,10.96,400.42,0.04,2.62,0.11,11.72,19.01,14.62,-2.99,110.58,105.72,51.17,21.27,7.53,2.19,1.07,10.16,1.07,-126.64,78.34,5.64
1964.668,3.43,106557.2,10.96,404.18,0.04,2.62,0.11,11.72,19.11,14.59,-3.0,111.64,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.671,3.43,106557.2,10.96,407.11,0.04,2.62,0.11,11.72,19.14,14.57,-2.98,111.84,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.6729999999998,3.43,106557.2,10.96,407.11,0.04,2.62,0.11,11.72,19.14,14.56,-2.96,112.06,105.72,51.17,21.27,7.53,2.19,1.07,10.21,1.07,-126.64,78.34,5.64
1964.6760000000002,3.43,106557.2,10.96,408.61,0.04,2.62,0.11,11.72,19.15,14.45,-2.95,112.54,105.72,51.17,21.27,7.53,2.19,1.07,10.21,1.07,-126.64,78.34,5.64
1964.6789999999999,3.43,106557.2,10.96,408.61,0.04,2.62,0.11,11.72,19.11,14.35,-2.93,112.36,105.72,51.17,21.27,7.53,2.19,1.07,10.18,1.07,-126.64,78.34,5.64
1964.682,3.43,106557.2,10.96,410.21,0.04,2.62,0.11,11.72,19.11,14.25,-2.88,112.55,105.72,51.17,21.27,7.53,2.19,1.07,10.19,1.07,-126.64,78.34,5.64
1964.684,3.43,106557.2,10.96,413.73,0.04,2.62,0.11,11.72,19.26,14.23,-2.87,114.12,105.72,51.17,21.27,7.53,2.19,1.07,10.31,1.07,-126.64,78.34,5.64
1964.6870000000001,3.43,106557.2,10.96,413.73,0.04,2.62,0.11,11.72,19.38,14.33,-2.9,115.26,105.72,51.17,21.27,7.53,2.19,1.07,10.4,1.07,-126.64,78.34,5.64
1964.69,3.43,106557.2,10.96,416.88,0.04,2.62,0.11,11.72,19.46,14.36,-2.94,116.33,105.72,51.17,21.27,7.53,2.19,1.07,10.44,1.07,-126.64,78.34,5.64
1964.693,3.43,106557.2,10.96,419.13,0.04,2.62,0.11,11.72,19.46,14.38,-2.95,116.59,105.72,51.17,21.27,7.53,2.19,1.07,10.44,1.07,-126.64,78.34,5.64
1964.695,3.43,106557.2,10.96,419.13,0.04,2.62,0.11,11.72,19.39,14.39,-2.92,116.28,105.72,51.17,21.27,7.53,2.19,1.07,10.39,1.07,-126.64,78.34,5.64
1964.6979999999999,3.43,106557.2,10.96,418.89,0.04,2.62,0.11,11.72,19.31,14.5,-2.85,115.78,105.72,51.17,21.27,7.53,2.19,1.07,10.34,1.07,-126.64,78.34,5.64
1964.701,3.43,106557.2,10.96,418.89,0.04,2.62,0.11,11.72,19.22,14.57,-2.8,115.32,105.72,51.17,21.27,7.53,2.19,1.07,10.28,1.07,-126.64,78.34,5.64
1964.704,3.43,106557.2,10.96,418.89,0.04,2.62,0.11,11.72,19.11,14.59,-2.74,114.79,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.7060000000001,3.43,106557.2,10.96,417.56,0.04,2.62,0.11,11.72,19.03,14.49,-2.62,114.25,105.72,51.17,21.27,7.53,2.19,1.07,10.17,1.07,-126.64,78.34,5.64
1964.7089999999998,3.43,106557.2,10.96,416.32,0.04,2.62,0.11,11.72,19.08,14.39,-2.57,114.89,105.72,51.17,21.27,7.53,2.19,1.07,10.19,1.07,-126.64,78.34,5.64
1964.7120000000002,3.43,106557.2,10.96,416.32,0.04,2.62,0.11,11.72,19.11,14.29,-2.55,114.8,105.72,51.17,21.27,7.53,2.19,1.07,10.18,1.07,-126.64,78.34,5.64
1964.714,3.43,106557.2,10.96,415.68,0.04,2.62,0.11,11.72,19.07,14.2,-2.49,114.38,105.72,51.17,21.27,7.53,2.19,1.07,10.15,1.07,-126.64,78.34,5.64
1964.717,3.43,106557.2,10.96,415.05,0.04,2.62,0.11,11.72,18.99,14.1,-2.41,113.97,105.72,51.17,21.27,7.53,2.19,1.07,10.1,1.07,-126.64,78.34,5.64
1964.72,3.43,106557.2,10.96,413.28,0.04,2.62,0.11,11.72,18.88,14.0,-2.3,113.48,105.72,51.17,21.27,7.53,2.19,1.07,10.04,1.07,-126.64,78.34,5.64
1964.723,3.43,106557.2,10.96,413.28,0.04,2.62,0.11,11.72,18.84,13.91,-2.12,113.05,105.72,51.17,21.27,7.53,2.19,1.07,10.01,1.07,-126.64,78.34,5.64
1964.725,3.43,106557.2,10.96,413.28,0.04,2.62,0.11,11.72,18.96,13.81,-2.22,113.39,105.72,51.17,21.27,7.53,2.19,1.07,10.24,1.07,-126.64,78.34,5.64
1964.7279999999998,3.43,106557.2,10.96,414.8,0.04,2.62,0.11,11.72,18.95,13.72,-2.27,113.35,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.731,3.43,106557.2,10.96,416.65,0.04,2.62,0.11,11.72,18.95,13.63,-2.3,113.44,105.72,51.17,21.27,7.53,2.19,1.07,10.22,1.07,-126.64,78.34,5.64
1964.734,3.43,106557.2,10.96,418.45,0.04,2.62,0.11,11.72,18.89,13.54,-2.33,113.23,105.72,51.17,21.27,7.53,2.19,1.07,10.18,1.07,-126.64,78.34,5.64
1964.736,3.43,106557.2,10.96,417.97,0.04,2.62,0.11,11.72,18.83,13.45,-2.32,112.91,105.72,51.17,21.27,7.53,2.19,1.07,10.14,1.07,-126.64,78.34,5.64
1964.739,3.43,106557.2,10.96,417.12,0.04,2.62,0.11,11.72,18.78,13.36,-2.22,112.88,105.72,51.17,21.27,7.53,2.19,1.07,10.11,1.07,-126.64,78.34,5.64
1964.7420000000002,3.43,106557.2,10.96,418.64,0.04,2.62,0.11,11.72,18.94,13.27,-2.31,114.64,105.72,51.17,21.27,7.53,2.19,1.07,10.28,1.07,-126.64,78.34,5.64
