,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1985.9270000000001,3.94,117091.19,8.8,459.04,0.04,3.07,-0.18,11.68,22.44,18.15,-15.64,206.46,30.96,13.14,4.31,1.25,0.48,0.4,13.06,1.03,-131.6,73.9,6.15
1985.93,3.94,117072.33,8.8,458.98,0.04,3.07,-0.18,11.68,22.46,18.09,-15.67,206.62,30.96,13.14,4.31,1.25,0.48,0.4,13.07,1.03,-131.7,73.97,6.15
1985.933,3.94,117051.95,8.8,458.96,0.04,3.07,-0.18,11.68,22.46,18.05,-15.68,206.83,30.96,13.14,4.31,1.25,0.48,0.41,13.07,1.03,-131.84,74.04,6.15
1985.9360000000001,3.93,116576.54,8.8,458.65,0.04,3.06,-0.18,11.7,22.42,17.99,-15.67,206.47,30.96,13.14,4.31,1.25,0.48,0.41,13.03,1.03,-131.61,73.91,6.16
1985.9379999999999,3.93,116163.39,8.81,458.12,0.04,3.06,-0.18,11.7,22.4,17.93,-15.65,206.27,30.96,13.14,4.31,1.25,0.48,0.41,13.01,1.02,-131.43,73.88,6.16
1985.941,3.93,115889.66,8.82,457.63,0.04,3.06,-0.17,11.71,22.35,17.9,-15.63,205.91,30.95,13.14,4.31,1.25,0.48,0.41,12.98,1.02,-131.16,73.8,6.15
1985.944,3.93,115622.53,8.84,457.15,0.04,3.06,-0.18,11.73,22.32,17.88,-15.59,205.53,30.95,13.14,4.31,1.25,0.48,0.41,12.96,1.02,-130.88,73.7,6.16
1985.9470000000001,3.92,115364.7,8.85,456.7,0.04,3.06,-0.18,11.74,22.3,17.82,-15.56,205.44,30.95,13.14,4.31,1.25,0.48,0.41,12.95,1.02,-130.81,73.68,6.15
1985.9489999999998,3.92,115134.37,8.87,456.28,0.04,3.06,-0.18,11.74,22.3,17.77,-15.55,205.61,30.95,13.14,4.31,1.25,0.48,0.41,12.95,1.02,-130.91,73.75,6.15
1985.9520000000002,3.92,115237.16,8.88,456.12,0.04,3.06,-0.18,11.74,22.32,17.78,-15.54,205.78,30.95,13.14,4.31,1.25,0.48,0.41,12.96,1.02,-130.99,73.84,6.15
1985.955,3.92,115397.39,8.88,456.11,0.04,3.06,-0.18,11.74,22.34,17.79,-15.58,206.28,30.95,13.14,4.31,1.25,0.48,0.41,12.99,1.03,-131.32,74.0,6.15
1985.9579999999999,3.91,115615.06,8.86,456.25,0.04,3.05,-0.18,11.74,22.34,17.8,-15.58,206.15,30.95,13.14,4.31,1.25,0.48,0.41,12.97,1.02,-131.28,73.93,6.15
1985.96,3.92,115884.22,8.86,456.49,0.04,3.05,-0.18,11.73,22.37,17.83,-15.58,206.59,30.95,13.14,4.31,1.25,0.48,0.41,13.0,1.03,-131.6,74.04,6.15
1985.963,3.92,116040.51,8.86,456.74,0.04,3.05,-0.18,11.73,22.39,17.86,-15.58,206.99,30.95,13.14,4.31,1.25,0.48,0.41,13.02,1.03,-131.89,74.15,6.15
1985.9660000000001,3.91,116261.74,8.86,457.1,0.04,3.06,-0.18,11.74,22.43,17.88,-15.61,207.51,30.95,13.14,4.31,1.25,0.48,0.41,13.05,1.03,-132.28,74.28,6.15
1985.9679999999998,3.92,116548.71,8.84,457.48,0.04,3.06,-0.18,11.72,22.44,17.9,-15.65,207.81,30.95,13.14,4.31,1.25,0.48,0.41,13.06,1.03,-132.49,74.36,6.15
1985.971,3.92,116854.35,8.83,457.96,0.04,3.06,-0.18,11.72,22.45,17.9,-15.66,207.95,30.95,13.14,4.31,1.25,0.48,0.41,13.07,1.03,-132.65,74.34,6.15
1985.974,3.93,117249.63,8.81,458.48,0.04,3.06,-0.19,11.69,22.48,17.93,-15.68,208.25,30.95,13.14,4.31,1.25,0.48,0.41,13.08,1.04,-132.87,74.43,6.15
1985.977,3.93,117762.25,8.79,459.2,0.04,3.06,-0.19,11.68,22.51,17.95,-15.73,208.74,30.95,13.14,4.31,1.25,0.48,0.41,13.11,1.04,-133.22,74.57,6.15
1985.979,3.93,118228.44,8.79,459.84,0.04,3.06,-0.18,11.68,22.56,17.97,-15.77,209.37,30.95,13.15,4.31,1.25,0.48,0.41,13.15,1.04,-133.67,74.75,6.16
1985.9820000000002,3.93,118531.69,8.77,460.32,0.04,3.06,-0.19,11.69,22.59,17.97,-15.83,209.75,30.95,13.15,4.31,1.25,0.48,0.41,13.18,1.04,-133.96,74.84,6.16
1985.985,3.93,118627.82,8.76,460.59,0.04,3.05,-0.19,11.68,22.57,17.97,-15.82,209.2,30.95,13.15,4.31,1.25,0.48,0.41,13.15,1.04,-133.67,74.59,6.16
1985.9879999999998,3.92,118706.22,8.74,460.85,0.04,3.05,-0.19,11.69,22.53,17.97,-15.75,208.63,30.95,13.15,4.31,1.25,0.48,0.41,13.08,1.04,-133.23,74.45,6.16
1985.99,3.92,118660.96,8.72,460.94,0.04,3.04,-0.2,11.69,22.44,17.95,-15.55,207.27,30.96,13.15,4.31,1.25,0.48,0.41,12.89,1.03,-132.17,74.15,6.17
1985.993,3.92,118324.61,8.72,460.88,0.04,3.04,-0.19,11.7,22.42,17.89,-15.48,207.22,30.96,13.15,4.31,1.25,0.48,0.41,12.88,1.03,-132.13,74.15,6.17
1985.996,3.92,118013.39,8.72,460.64,0.04,3.04,-0.19,11.7,22.41,17.82,-15.43,207.11,30.96,13.15,4.32,1.25,0.48,0.41,12.87,1.03,-132.06,74.1,6.17
1985.999,3.92,117690.34,8.74,460.29,0.04,3.04,-0.19,11.72,22.38,17.78,-15.39,206.82,30.92,13.13,4.31,1.25,0.48,0.41,12.86,1.03,-131.85,74.02,6.17
1986.001,3.91,117525.64,8.75,460.01,0.04,3.04,-0.19,11.73,22.34,17.72,-15.34,206.3,28.38,12.11,4.02,1.2,0.47,0.4,12.82,1.02,-131.49,73.86,6.17
1986.004,3.91,116976.69,8.76,459.46,0.04,3.03,-0.19,11.74,22.29,17.66,-15.29,205.62,20.34,8.86,3.17,1.11,0.47,0.4,12.77,1.02,-131.1,73.57,6.17
1986.007,3.9,116949.98,8.78,459.1,0.04,3.03,-0.19,11.76,22.23,17.61,-15.22,204.82,19.81,8.68,3.13,1.11,0.47,0.4,12.72,1.02,-130.52,73.34,6.18
1986.01,3.9,116739.98,8.81,458.73,0.04,3.04,-0.2,11.76,22.17,17.56,-15.07,203.61,19.71,8.65,3.12,1.1,0.47,0.4,12.61,1.01,-129.51,73.15,6.18
1986.0120000000002,3.89,116600.74,8.82,458.46,0.04,3.04,-0.2,11.78,22.17,17.52,-14.99,203.39,19.68,8.64,3.12,1.1,0.47,0.4,12.61,1.01,-129.35,73.09,6.18
1986.015,3.89,116826.41,8.82,458.48,0.04,3.04,-0.2,11.78,22.21,17.45,-15.13,204.01,19.65,8.63,3.12,1.1,0.47,0.4,12.7,1.01,-129.91,73.15,6.18
1986.0179999999998,3.88,116817.03,8.82,458.57,0.04,3.04,-0.2,11.79,22.24,17.41,-15.18,204.57,19.65,8.63,3.12,1.1,0.47,0.4,12.73,1.02,-130.32,73.3,6.18
1986.021,3.88,116906.73,8.81,458.47,0.04,3.04,-0.2,11.77,22.21,17.37,-15.17,204.07,19.64,8.62,3.12,1.1,0.47,0.4,12.67,1.02,-129.98,73.14,6.18
1986.023,3.88,116943.61,8.81,458.42,0.04,3.04,-0.2,11.77,22.24,17.34,-15.2,204.41,19.64,8.62,3.12,1.1,0.47,0.4,12.7,1.02,-130.23,73.23,6.18
1986.026,3.88,117011.47,8.82,458.6,0.04,3.04,-0.2,11.8,22.23,17.3,-15.21,204.07,19.63,8.62,3.12,1.1,0.47,0.4,12.69,1.02,-130.03,73.1,6.18
1986.029,3.88,117169.15,8.83,458.85,0.04,3.05,-0.2,11.79,22.24,17.26,-15.24,204.12,19.63,8.62,3.12,1.1,0.47,0.4,12.71,1.02,-130.07,73.11,6.18
1986.0320000000002,3.88,117306.21,8.83,459.02,0.04,3.05,-0.2,11.79,22.26,17.22,-15.27,204.28,19.63,8.62,3.12,1.1,0.47,0.4,12.73,1.02,-130.17,73.16,6.18
1986.0339999999999,3.89,117590.58,8.83,459.35,0.04,3.05,-0.2,11.78,22.29,17.15,-15.31,204.67,19.63,8.62,3.12,1.11,0.47,0.4,12.75,1.02,-130.51,73.22,6.18
1986.037,3.9,118075.16,8.81,459.92,0.04,3.05,-0.2,11.77,22.31,17.04,-15.34,204.71,19.63,8.62,3.12,1.11,0.47,0.4,12.77,1.02,-130.59,73.17,6.18
1986.04,3.89,118398.93,8.78,460.44,0.04,3.05,-0.21,11.77,22.32,16.91,-15.37,204.54,19.63,8.62,3.12,1.11,0.47,0.4,12.78,1.02,-130.55,73.06,6.18
1986.0420000000001,3.9,118470.12,8.78,460.69,0.04,3.05,-0.21,11.76,22.32,16.8,-15.4,204.48,19.63,8.62,3.12,1.11,0.47,0.4,12.78,1.02,-130.5,73.03,6.19
1986.045,3.9,118942.38,8.76,461.23,0.04,3.05,-0.21,11.75,22.39,16.68,-15.47,205.14,19.63,8.62,3.12,1.11,0.47,0.4,12.85,1.02,-130.99,73.21,6.19
1986.0479999999998,3.9,119214.15,8.73,461.8,0.04,3.05,-0.21,11.74,22.42,16.6,-15.51,205.26,19.63,8.62,3.12,1.11,0.47,0.4,12.87,1.02,-131.14,73.18,6.19
1986.0510000000002,3.9,119573.38,8.71,462.43,0.04,3.05,-0.21,11.74,22.44,16.53,-15.52,205.19,19.63,8.62,3.12,1.11,0.47,0.4,12.9,1.02,-131.2,73.05,6.19
1986.0529999999999,3.89,119807.91,8.69,462.93,0.04,3.05,-0.21,11.74,22.48,16.45,-15.56,205.51,19.63,8.62,3.12,1.11,0.47,0.4,12.94,1.02,-131.53,73.05,6.19
1986.056,3.89,120087.14,8.69,463.39,0.04,3.05,-0.22,11.75,22.48,16.37,-15.58,205.42,19.63,8.62,3.12,1.11,0.47,0.4,12.95,1.02,-131.55,72.93,6.2
1986.059,3.89,120285.76,8.68,463.75,0.04,3.05,-0.22,11.75,22.49,16.3,-15.59,205.24,19.63,8.62,3.12,1.11,0.47,0.4,12.96,1.02,-131.5,72.79,6.2
1986.0620000000001,3.89,120392.74,8.68,464.03,0.04,3.05,-0.22,11.75,22.51,16.23,-15.62,205.34,19.63,8.62,3.12,1.11,0.47,0.4,12.97,1.02,-131.64,72.76,6.2
1986.0639999999999,3.89,120493.31,8.68,464.29,0.04,3.05,-0.22,11.76,22.5,16.16,-15.63,204.9,19.63,8.62,3.12,1.11,0.47,0.4,12.96,1.02,-131.41,72.55,6.2
1986.067,3.88,120628.12,8.69,464.49,0.04,3.06,-0.22,11.77,22.49,16.09,-15.59,204.36,19.63,8.62,3.12,1.11,0.47,0.4,12.95,1.02,-131.11,72.31,6.21
1986.07,3.89,120761.01,8.69,464.7,0.04,3.06,-0.22,11.77,22.53,16.04,-15.6,204.93,19.63,8.62,3.12,1.11,0.47,0.4,12.99,1.02,-131.52,72.47,6.21
1986.0729999999999,3.88,120771.19,8.7,464.81,0.04,3.07,-0.22,11.79,22.53,16.01,-15.63,204.87,19.63,8.62,3.12,1.11,0.47,0.4,12.99,1.02,-131.52,72.42,6.21
1986.075,3.88,120860.99,8.69,464.92,0.04,3.07,-0.22,11.79,22.54,15.98,-15.65,204.93,19.63,8.62,3.12,1.11,0.47,0.4,13.0,1.02,-131.57,72.43,6.21
1986.078,3.88,121126.62,8.69,465.25,0.04,3.07,-0.22,11.78,22.59,15.96,-15.71,205.31,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.02,-131.86,72.52,6.21
1986.0810000000001,3.88,121320.4,8.66,465.62,0.04,3.07,-0.22,11.77,22.61,15.95,-15.77,205.52,19.63,8.62,3.12,1.11,0.47,0.4,13.04,1.03,-132.03,72.56,6.21
1986.0839999999998,3.87,121384.79,8.64,465.79,0.04,3.06,-0.22,11.77,22.6,15.97,-15.82,205.48,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.03,-132.02,72.52,6.21
1986.086,3.87,121380.23,8.64,465.81,0.04,3.06,-0.22,11.78,22.58,15.98,-15.83,205.46,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.03,-132.06,72.47,6.21
1986.089,3.87,121335.85,8.64,465.8,0.04,3.07,-0.22,11.78,22.58,16.03,-15.85,205.43,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.03,-132.04,72.45,6.22
1986.092,3.86,121408.61,8.64,465.83,0.04,3.07,-0.22,11.78,22.57,16.06,-15.87,205.34,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.03,-132.0,72.41,6.22
1986.095,3.87,121598.52,8.65,465.92,0.04,3.07,-0.22,11.79,22.57,16.09,-15.88,205.27,19.63,8.62,3.12,1.11,0.47,0.4,13.03,1.03,-131.96,72.37,6.22
1986.0970000000002,3.87,122017.24,8.64,466.27,0.04,3.08,-0.22,11.78,22.57,16.13,-15.91,205.19,19.63,8.62,3.12,1.11,0.47,0.4,13.02,1.03,-131.92,72.33,6.22
1986.1,3.88,122618.05,8.62,466.72,0.04,3.08,-0.22,11.76,22.6,16.17,-15.95,205.43,19.63,8.62,3.12,1.11,0.47,0.4,13.07,1.03,-132.14,72.35,6.21
1986.1029999999998,3.88,123182.31,8.61,467.1,0.04,3.08,-0.22,11.75,22.61,16.14,-16.04,205.2,19.64,8.62,3.12,1.11,0.47,0.4,13.09,1.03,-132.07,72.19,6.21
1986.105,3.89,123471.61,8.6,467.54,0.04,3.08,-0.22,11.75,22.63,16.14,-16.07,205.35,19.65,8.62,3.12,1.11,0.47,0.4,13.11,1.03,-132.2,72.2,6.21
1986.108,3.89,123617.23,8.59,467.91,0.04,3.08,-0.23,11.75,22.64,16.14,-16.11,205.26,19.65,8.63,3.12,1.11,0.47,0.4,13.11,1.03,-132.16,72.16,6.22
1986.111,3.89,123765.83,8.57,468.16,0.04,3.08,-0.23,11.73,22.65,16.12,-16.14,205.19,19.65,8.63,3.12,1.11,0.47,0.4,13.11,1.03,-132.12,72.13,6.22
1986.114,3.88,124251.05,8.56,468.54,0.04,3.08,-0.23,11.73,22.67,16.08,-16.15,205.25,19.65,8.63,3.12,1.11,0.47,0.4,13.13,1.03,-132.22,72.09,6.22
1986.116,3.88,124619.58,8.53,469.06,0.04,3.08,-0.23,11.73,22.67,16.07,-16.19,205.18,19.66,8.63,3.12,1.11,0.47,0.4,13.12,1.03,-132.24,72.0,6.22
1986.119,3.87,125074.89,8.49,469.56,0.04,3.08,-0.23,11.73,22.65,16.07,-16.18,204.83,19.66,8.63,3.12,1.11,0.47,0.4,13.09,1.02,-132.01,71.88,6.22
1986.122,3.88,125370.38,8.46,470.12,0.04,3.07,-0.23,11.73,22.63,16.08,-16.16,204.45,19.66,8.63,3.12,1.11,0.47,0.4,13.08,1.02,-131.76,71.75,6.22
1986.125,3.87,125641.27,8.42,470.6,0.04,3.07,-0.23,11.73,22.61,16.11,-16.16,204.09,19.66,8.63,3.12,1.11,0.47,0.4,13.05,1.02,-131.52,71.63,6.22
1986.1270000000002,3.87,125887.55,8.4,471.01,0.04,3.06,-0.23,11.73,22.56,16.13,-16.07,203.15,19.66,8.63,3.12,1.11,0.47,0.4,13.0,1.01,-130.94,71.27,6.23
1986.13,3.88,126109.23,8.37,471.35,0.04,3.06,-0.23,11.73,22.52,16.15,-16.05,202.81,19.66,8.63,3.12,1.11,0.47,0.4,12.98,1.01,-130.75,71.11,6.23
1986.1329999999998,3.88,126306.3,8.35,471.6,0.04,3.06,-0.23,11.72,22.49,16.18,-16.01,202.34,19.66,8.63,3.12,1.11,0.47,0.41,12.97,1.01,-130.45,70.95,6.23
1986.136,3.88,126478.77,8.33,471.78,0.04,3.05,-0.22,11.72,22.49,16.21,-15.98,202.11,19.66,8.63,3.12,1.11,0.47,0.41,12.97,1.01,-130.31,70.85,6.23
1986.138,3.88,126626.63,8.31,471.89,0.04,3.05,-0.22,11.72,22.53,16.27,-16.03,202.71,19.66,8.63,3.12,1.11,0.47,0.41,12.99,1.01,-130.73,71.03,6.23
1986.141,3.88,126721.15,8.3,472.0,0.04,3.05,-0.22,11.71,22.53,16.33,-16.06,202.61,19.66,8.63,3.12,1.11,0.47,0.41,13.0,1.01,-130.72,70.94,6.22
1986.144,3.88,126719.27,8.29,472.24,0.04,3.05,-0.22,11.73,22.58,16.4,-16.08,202.94,19.66,8.63,3.12,1.11,0.47,0.41,13.02,1.01,-131.0,70.99,6.23
1986.1470000000002,3.88,126718.46,8.29,472.39,0.04,3.05,-0.22,11.73,22.61,16.49,-16.13,203.43,19.66,8.63,3.12,1.11,0.47,0.41,13.04,1.01,-131.38,71.1,6.23
1986.149,3.88,126681.16,8.29,472.37,0.04,3.05,-0.21,11.73,22.62,16.56,-16.19,203.57,19.66,8.63,3.12,1.11,0.47,0.41,13.04,1.02,-131.53,71.1,6.23
1986.152,3.88,126643.02,8.3,472.33,0.04,3.05,-0.22,11.72,22.65,16.63,-16.24,203.85,19.66,8.63,3.12,1.11,0.47,0.41,13.06,1.02,-131.74,71.17,6.23
1986.155,3.89,126631.53,8.31,472.35,0.04,3.06,-0.22,11.72,22.64,16.68,-16.25,203.67,20.12,8.74,3.13,1.11,0.47,0.41,13.05,1.02,-131.65,71.07,6.23
1986.158,3.88,126644.6,8.31,472.44,0.04,3.06,-0.22,11.72,22.66,16.73,-16.26,203.78,22.77,9.09,3.14,1.11,0.47,0.41,13.06,1.02,-131.78,71.06,6.23
1986.16,3.91,126637.34,8.31,472.5,0.04,3.06,-0.21,11.73,22.74,16.79,-16.4,204.88,24.85,9.37,3.16,1.11,0.47,0.41,13.19,1.03,-132.67,71.27,6.23
1986.1629999999998,3.93,126609.76,8.31,472.53,0.04,3.06,-0.21,11.73,22.77,16.83,-16.51,205.28,24.85,9.37,3.16,1.11,0.47,0.41,13.21,1.03,-133.05,71.29,6.23
1986.1660000000002,3.94,126663.93,8.3,472.62,0.04,3.06,-0.21,11.73,22.8,16.86,-16.58,205.51,24.85,9.37,3.16,1.11,0.47,0.41,13.23,1.04,-133.23,71.33,6.24
1986.168,3.95,126673.62,8.3,472.51,0.04,3.06,-0.21,11.73,22.77,16.88,-16.63,205.16,24.85,9.37,3.16,1.11,0.47,0.41,13.21,1.03,-133.03,71.19,6.23
1986.171,3.96,126466.21,8.3,472.27,0.04,3.05,-0.22,11.72,22.73,16.89,-16.64,204.45,24.85,9.37,3.16,1.11,0.47,0.41,13.18,1.03,-132.56,70.94,6.23
1986.174,3.96,126106.09,8.3,471.98,0.04,3.05,-0.22,11.72,22.69,16.89,-16.65,203.99,24.85,9.37,3.16,1.11,0.47,0.41,13.16,1.03,-132.26,70.78,6.23
1986.1770000000001,3.96,125733.21,8.31,471.5,0.04,3.05,-0.22,11.72,22.65,16.89,-16.63,203.36,24.85,9.37,3.16,1.11,0.47,0.41,13.13,1.02,-131.85,70.56,6.23
1986.1789999999999,3.97,125578.47,8.33,471.1,0.04,3.05,-0.22,11.72,22.65,16.89,-16.65,203.1,24.85,9.37,3.16,1.11,0.47,0.41,13.14,1.02,-131.65,70.5,6.22
1986.182,3.97,125581.9,8.32,470.93,0.04,3.05,-0.22,11.71,22.64,16.86,-16.68,202.9,24.84,9.37,3.16,1.11,0.47,0.41,13.13,1.02,-131.52,70.43,6.22
1986.185,3.97,125352.38,8.34,470.64,0.04,3.05,-0.22,11.72,22.61,16.83,-16.67,202.6,24.84,9.37,3.16,1.11,0.47,0.41,13.12,1.02,-131.34,70.31,6.22
1986.1879999999999,3.96,125082.62,8.36,470.28,0.04,3.06,-0.22,11.73,22.62,16.79,-16.66,202.57,24.84,9.37,3.16,1.11,0.47,0.41,13.12,1.02,-131.34,70.29,6.22
1986.19,3.97,125000.89,8.37,470.0,0.04,3.06,-0.22,11.73,22.65,16.73,-16.68,202.77,24.83,9.37,3.16,1.11,0.47,0.41,13.13,1.02,-131.46,70.36,6.22
1986.193,3.97,124920.27,8.37,469.85,0.04,3.06,-0.22,11.73,22.63,16.67,-16.69,202.32,24.82,9.36,3.15,1.11,0.47,0.41,13.09,1.02,-131.22,70.16,6.22
1986.1960000000001,3.97,124757.71,8.38,469.59,0.04,3.06,-0.22,11.73,22.61,16.6,-16.66,201.88,24.81,9.35,3.15,1.11,0.47,0.41,13.07,1.02,-130.94,69.99,6.22
1986.1989999999998,3.97,124513.2,8.39,469.22,0.04,3.06,-0.22,11.73,22.57,16.51,-16.64,201.27,24.81,9.35,3.15,1.11,0.47,0.41,13.04,1.01,-130.55,69.77,6.22
1986.201,3.98,124226.78,8.4,468.78,0.04,3.06,-0.22,11.74,22.52,16.35,-16.6,200.7,24.8,9.35,3.15,1.11,0.47,0.41,13.01,1.01,-130.21,69.55,6.22
1986.204,3.97,124012.57,8.42,468.35,0.04,3.06,-0.22,11.75,22.49,16.2,-16.57,200.22,24.8,9.35,3.15,1.11,0.47,0.41,12.99,1.01,-129.9,69.37,6.22
1986.207,3.97,123843.28,8.44,468.01,0.04,3.07,-0.22,11.76,22.47,16.01,-16.53,199.9,24.53,9.19,3.08,1.08,0.47,0.4,12.98,1.01,-129.69,69.26,6.22
1986.21,3.97,123730.8,8.45,467.86,0.04,3.07,-0.23,11.75,22.43,15.82,-16.51,199.67,24.5,9.18,3.07,1.08,0.47,0.4,12.97,1.0,-129.56,69.16,6.22
1986.2120000000002,3.98,123686.45,8.44,467.75,0.04,3.06,-0.23,11.7,22.42,15.69,-16.51,199.51,24.5,9.17,3.07,1.08,0.47,0.4,12.97,1.0,-129.51,69.05,6.21
1986.215,3.99,123737.66,8.45,467.74,0.04,3.07,-0.24,11.71,22.42,15.6,-16.51,198.89,24.49,9.17,3.07,1.08,0.47,0.41,12.97,1.0,-129.35,68.59,6.22
1986.2179999999998,4.0,123572.45,8.46,467.65,0.04,3.07,-0.24,11.7,22.45,15.53,-16.61,199.53,24.49,9.17,3.07,1.08,0.47,0.41,13.03,1.01,-130.06,68.52,6.22
1986.221,4.0,123325.63,8.46,467.49,0.04,3.07,-0.24,11.7,22.46,15.51,-16.65,199.45,24.49,9.17,3.07,1.08,0.47,0.41,13.03,1.01,-130.13,68.37,6.22
1986.223,4.0,123104.01,8.46,467.35,0.04,3.06,-0.24,11.7,22.47,15.52,-16.68,199.39,24.49,9.17,3.07,1.08,0.47,0.41,13.03,1.01,-130.14,68.31,6.22
1986.226,4.0,122809.06,8.46,467.09,0.04,3.06,-0.24,11.71,22.47,15.49,-16.71,199.43,24.49,9.17,3.07,1.08,0.47,0.41,13.03,1.01,-130.21,68.27,6.22
1986.229,3.99,122516.79,8.47,466.84,0.04,3.06,-0.24,11.71,22.45,15.48,-16.74,199.29,24.49,9.17,3.07,1.08,0.47,0.41,13.01,1.01,-130.2,68.14,6.22
1986.2320000000002,3.99,122227.22,8.48,466.59,0.04,3.06,-0.24,11.71,22.45,15.45,-16.79,199.37,24.49,9.17,3.07,1.08,0.47,0.41,13.01,1.01,-130.3,68.13,6.22
1986.234,3.99,122072.91,8.49,466.34,0.04,3.06,-0.24,11.71,22.47,15.42,-16.82,199.42,24.49,9.17,3.07,1.08,0.47,0.41,13.02,1.01,-130.37,68.11,6.22
1986.237,3.99,121974.24,8.5,466.27,0.04,3.06,-0.24,11.72,22.47,15.4,-16.85,199.41,24.48,9.17,3.07,1.08,0.47,0.4,13.02,1.02,-130.42,68.05,6.22
1986.24,3.98,121955.29,8.52,466.26,0.04,3.06,-0.24,11.73,22.47,15.37,-16.87,199.38,24.48,9.16,3.07,1.08,0.47,0.4,13.03,1.02,-130.46,67.97,6.22
1986.2420000000002,3.98,121972.4,8.52,466.29,0.04,3.06,-0.24,11.71,22.49,15.34,-16.91,199.53,24.48,9.16,3.07,1.08,0.47,0.4,13.03,1.02,-130.61,67.98,6.22
1986.245,3.98,121728.6,8.52,466.05,0.04,3.06,-0.24,11.72,22.45,15.3,-16.92,199.18,24.48,9.16,3.07,1.08,0.47,0.4,13.01,1.02,-130.41,67.83,6.22
1986.2479999999998,3.97,121467.56,8.54,465.76,0.04,3.06,-0.24,11.73,22.41,15.27,-16.91,198.83,24.48,9.16,3.07,1.08,0.47,0.41,13.0,1.01,-130.2,67.68,6.22
1986.251,3.97,121193.14,8.56,465.38,0.04,3.06,-0.24,11.73,22.39,15.24,-16.91,198.54,24.48,9.16,3.07,1.08,0.47,0.41,12.99,1.01,-130.02,67.57,6.22
1986.253,3.97,120885.12,8.58,464.95,0.04,3.06,-0.24,11.73,22.35,15.21,-16.9,198.16,24.48,9.16,3.07,1.08,0.47,0.41,12.96,1.01,-129.75,67.46,6.22
1986.256,3.97,120588.7,8.6,464.57,0.04,3.06,-0.24,11.73,22.33,15.19,-16.87,197.73,24.48,9.16,3.07,1.08,0.47,0.41,12.94,1.01,-129.47,67.31,6.22
1986.259,3.97,120356.62,8.61,464.32,0.04,3.07,-0.23,11.75,22.33,15.13,-16.87,197.69,24.48,9.16,3.07,1.08,0.47,0.41,12.94,1.01,-129.45,67.29,6.22
1986.2620000000002,3.97,120149.8,8.61,464.05,0.04,3.06,-0.23,11.75,22.34,15.04,-16.88,197.73,24.48,9.16,3.07,1.08,0.47,0.41,12.95,1.01,-129.49,67.29,6.22
1986.264,3.97,119948.84,8.62,463.8,0.04,3.06,-0.23,11.75,22.32,14.96,-16.87,197.48,24.47,9.16,3.07,1.08,0.47,0.41,12.93,1.01,-129.34,67.19,6.22
1986.267,3.97,119729.79,8.63,463.51,0.04,3.06,-0.23,11.75,22.28,14.9,-16.81,196.65,24.47,9.16,3.07,1.08,0.47,0.41,12.89,1.01,-128.8,66.9,6.22
1986.27,3.96,119424.82,8.64,463.08,0.04,3.06,-0.23,11.76,22.28,14.85,-16.81,196.58,24.47,9.16,3.07,1.08,0.47,0.41,12.89,1.01,-128.76,66.87,6.22
1986.273,3.96,119211.3,8.66,462.72,0.04,3.06,-0.23,11.77,22.24,14.81,-16.78,196.1,24.47,9.16,3.07,1.08,0.47,0.41,12.88,1.0,-128.46,66.68,6.22
1986.275,3.95,119092.9,8.68,462.5,0.04,3.07,-0.23,11.79,22.26,14.78,-16.78,196.21,24.47,9.16,3.07,1.08,0.47,0.41,12.89,1.0,-128.59,66.66,6.22
1986.2779999999998,3.95,118974.57,8.71,462.35,0.04,3.07,-0.23,11.81,22.25,14.74,-16.77,196.04,24.47,9.16,3.07,1.08,0.47,0.41,12.89,1.0,-128.49,66.6,6.22
1986.281,3.95,118976.35,8.72,462.31,0.04,3.08,-0.23,11.82,22.26,14.71,-16.75,196.01,24.47,9.16,3.07,1.08,0.47,0.41,12.89,1.0,-128.47,66.59,6.22
1986.2839999999999,3.95,119123.68,8.72,462.49,0.04,3.08,-0.23,11.81,22.27,14.68,-16.76,196.03,24.47,9.16,3.07,1.08,0.47,0.41,12.9,1.0,-128.47,66.61,6.22
1986.286,3.95,119176.57,8.72,462.65,0.04,3.08,-0.23,11.82,22.3,14.66,-16.77,196.02,24.47,9.16,3.07,1.08,0.47,0.41,12.9,1.0,-128.47,66.59,6.22
1986.289,3.95,119172.85,8.72,462.79,0.04,3.08,-0.23,11.82,22.31,14.65,-16.77,196.03,24.47,9.16,3.07,1.08,0.47,0.41,12.91,1.0,-128.52,66.56,6.23
1986.2920000000001,3.95,119281.57,8.7,463.1,0.04,3.08,-0.23,11.81,22.34,14.65,-16.8,196.37,24.47,9.16,3.07,1.08,0.47,0.41,12.93,1.01,-128.81,66.6,6.23
1986.295,3.95,119446.23,8.68,463.45,0.04,3.08,-0.23,11.8,22.38,14.66,-16.82,196.67,24.47,9.16,3.07,1.08,0.47,0.41,12.96,1.01,-129.1,66.61,6.23
